material_id,formula,formation_energy_per_atom,band_gap,source
JVASP-7715,YNiSb,-0.94452,0.274,JARVIS
JVASP-109495,YO2,-2.88081,0.156,JARVIS
JVASP-10582,YP5,-0.60564,0.303,JARVIS
JVASP-112461,YPaO4,-4.02623,2.831,JARVIS
JVASP-7635,YSF,-3.24483,1.405,JARVIS
JVASP-114379,YSO,-0.12046,0.448,JARVIS
JVASP-60070,YSbO3,-2.47904,1.775,JARVIS
JVASP-146965,YSbPb2O6,-2.07803,2.751,JARVIS
JVASP-46015,YScO3,-3.80549,3.325,JARVIS
JVASP-136422,YSeCl,-2.10049,1.204,JARVIS
JVASP-121040,YSeF,-3.05532,1.074,JARVIS
JVASP-140360,YSn2BiO7,-2.22689,3.07,JARVIS
JVASP-9639,YSn2O4,-2.02848,1.493,JARVIS
JVASP-59832,YSn3Se2ClO8,-1.37611,0.719,JARVIS
JVASP-8344,YSnF5,-3.37628,3.156,JARVIS
JVASP-52504,YTa3O9,-3.26483,3.447,JARVIS
JVASP-111483,YTaBi2O7,-2.4932,2.411,JARVIS
JVASP-50190,YTlO2,-2.59152,1.597,JARVIS
JVASP-144517,YTlP2Se6,-0.65899,1.43,JARVIS
JVASP-79589,YTlS2,-1.64797,1.974,JARVIS
JVASP-79649,YTlSe2,-1.46924,1.309,JARVIS
JVASP-79566,YTlTe2,-1.1149,0.685,JARVIS
JVASP-146849,YV2BiO8,-2.68209,2.645,JARVIS
JVASP-8386,YVF5,-3.35815,0.357,JARVIS
JVASP-11787,YVO4,-3.23862,2.776,JARVIS
JVASP-38141,YWN3,-1.27771,1.232,JARVIS
JVASP-26326,YZnAsO,-1.9529,1.287,JARVIS
JVASP-3186,YZnPO,-2.02163,1.25,JARVIS
JVASP-50839,YZr5O11,-3.60063,0.68,JARVIS
JVASP-110483,Yb2Al2O5,-3.42043,2.63,JARVIS
JVASP-39748,Yb2AsAu,-1.20324,0.219,JARVIS
JVASP-23321,Yb2Be2Si2NiO10,-2.80615,0.363,JARVIS
JVASP-112995,Yb2Be2SiO7,-2.94099,0.249,JARVIS
JVASP-142116,Yb2GeS4,-1.52203,1.888,JARVIS
JVASP-152734,Yb2GeSe4,-1.29366,0.816,JARVIS
JVASP-103335,Yb2H6Ru,-0.7138,2.682,JARVIS
JVASP-50673,Yb2K2O3,-2.46824,2.554,JARVIS
JVASP-57827,Yb2KF7,-3.1796,0.139,JARVIS
JVASP-144697,Yb2MgS4,-1.588,1.515,JARVIS
JVASP-37562,Yb2Nd2O5,-2.92995,0.316,JARVIS
JVASP-141313,Yb2PbS4,-1.41282,1.445,JARVIS
JVASP-57099,Yb2PrDyS6,-1.95499,1.1,JARVIS
JVASP-14315,Yb2S2O,-2.1628,0.759,JARVIS
JVASP-51357,Yb2S3,-1.78818,1.382,JARVIS
JVASP-41104,Yb2SbAu,-1.08517,0.184,JARVIS
JVASP-146379,Yb2SrS4,-1.90005,1.328,JARVIS
JVASP-132890,Yb3CaMn4O12,-2.68831,0.527,JARVIS
JVASP-154751,Yb3CeS6,-1.85909,0.428,JARVIS
JVASP-144159,Yb3DySb3,-1.13751,0.425,JARVIS
JVASP-41060,Yb3N2,-1.18301,0.551,JARVIS
JVASP-3048,Yb4As2O,-2.00013,0.98,JARVIS
JVASP-120492,Yb4CdS7,-1.61329,1.352,JARVIS
JVASP-51734,Yb4Mg3H14,-0.53041,3.288,JARVIS
JVASP-99351,Yb4Mg4Fe3H22,-0.51294,1.391,JARVIS
JVASP-145332,Yb4MnS7,-1.60582,0.181,JARVIS
JVASP-52256,Yb4Sb2O,-1.86811,0.68,JARVIS
JVASP-125085,YbAr3,0.36715,1.617,JARVIS
JVASP-146188,YbAs2O2,-1.65955,0.515,JARVIS
JVASP-105905,YbBa2MoO6,-3.0363,2.124,JARVIS
JVASP-21967,YbBa2ReO6,-2.84267,1.947,JARVIS
JVASP-109627,YbBa2UO6,-3.46794,2.12,JARVIS
JVASP-26022,YbBa3Ru2O9,-2.39643,0.117,JARVIS
JVASP-41340,YbBaCdSb2,-0.9362,0.205,JARVIS
JVASP-148196,YbBeNF6,-2.55258,1.89,JARVIS
JVASP-53177,YbBi2Te4,-0.56924,0.648,JARVIS
JVASP-7691,YbC2,-0.23942,1.142,JARVIS
JVASP-11747,YbCrO4,-2.71289,2.102,JARVIS
JVASP-155467,YbCu2GeS4,-0.82631,1.222,JARVIS
JVASP-155468,YbCu2GeSe4,-0.63948,0.475,JARVIS
JVASP-92308,YbCu2S2,-1.12329,1.229,JARVIS
JVASP-155469,YbCu2SnS4,-0.80608,0.601,JARVIS
JVASP-155470,YbCu2SnSe4,-0.65201,0.241,JARVIS
JVASP-53034,YbDy2S4,-2.31218,2.183,JARVIS
JVASP-39793,YbEr2S4,-2.31921,1.467,JARVIS
JVASP-142250,YbEr2Se4,-2.03486,1.119,JARVIS
JVASP-140181,YbGa2Se4,-1.04974,1.577,JARVIS
JVASP-39720,YbGeO3,-2.58256,1.216,JARVIS
JVASP-41004,YbH2,-0.7149,3.294,JARVIS
JVASP-53509,YbHo2S4,-2.30506,2.206,JARVIS
JVASP-100784,YbHo2Se4,-2.00704,1.089,JARVIS
JVASP-155434,YbLi2GeS4,-1.34001,2.231,JARVIS
JVASP-104670,YbLu2Se4,-2.0043,1.132,JARVIS
JVASP-156307,YbMg2As2,-1.04672,1.312,JARVIS
JVASP-92525,YbMg2Bi2,-0.60437,0.482,JARVIS
JVASP-3141,YbMg2Sb2,-0.78642,0.791,JARVIS
JVASP-51740,YbMgNiH4,-0.49602,1.96,JARVIS
JVASP-56301,YbMgSn,-0.63271,0.104,JARVIS
JVASP-133596,YbMnO3,-2.7478,0.512,JARVIS
JVASP-40102,YbMoClO4,-2.36899,2.318,JARVIS
JVASP-150947,YbNa2CdSb2,-0.66127,0.349,JARVIS
JVASP-53045,YbNaF4,-3.19996,0.182,JARVIS
JVASP-4714,YbNaP2S6,-0.87039,1.572,JARVIS
JVASP-53478,YbNd2S4,-2.31245,2.063,JARVIS
JVASP-10074,YbOF,-3.42066,2.277,JARVIS
JVASP-53582,YbPr2S4,-2.30754,2.049,JARVIS
JVASP-137256,YbRbBeF6,-3.331,0.166,JARVIS
JVASP-143160,YbRbMo2O8,-2.39927,0.362,JARVIS
JVASP-1351,YbS,-2.45728,2.207,JARVIS
JVASP-53326,YbS2,-1.58537,1.321,JARVIS
JVASP-132517,YbS31,-0.11174,1.149,JARVIS
JVASP-143152,YbSb2S4,-0.89456,0.974,JARVIS
JVASP-53637,YbSb2Te4,-0.47878,0.605,JARVIS
JVASP-1251,YbSe,-2.21187,2.052,JARVIS
JVASP-53584,YbSm2S4,-2.31716,2.091,JARVIS
JVASP-102571,YbSnO3,-2.38433,1.879,JARVIS
JVASP-106662,YbSr2UO6,-3.37466,2.136,JARVIS
JVASP-1345,YbTe,-1.75446,1.486,JARVIS
JVASP-50971,YbTiO3,-3.60654,2.364,JARVIS
JVASP-112977,YbTm2Se4,-2.03271,1.133,JARVIS
JVASP-53487,YbY2S4,-2.33475,2.169,JARVIS
JVASP-107019,YbY2Se4,-2.05448,1.07,JARVIS
JVASP-3087,YbZn2As2,-0.7204,0.436,JARVIS
JVASP-3018,YbZn2P2,-0.80315,0.814,JARVIS
JVASP-19359,Zn2AgSbO6,-1.10114,0.104,JARVIS
JVASP-49746,Zn2As2O7,-1.36703,2.025,JARVIS
JVASP-96620,Zn2AsHO5,-1.39198,2.142,JARVIS
JVASP-147168,Zn2Bi2O5,-1.36842,1.495,JARVIS
JVASP-19358,Zn2BiSbO6,-1.40944,1.116,JARVIS
JVASP-153338,Zn2BrN,-0.46292,1.927,JARVIS
JVASP-49671,Zn2CoSbO6,-1.34717,0.519,JARVIS
JVASP-140358,Zn2Cu10Sb4S13,-0.32491,0.466,JARVIS
JVASP-9780,Zn2CuAs2O8,-1.29126,0.573,JARVIS
JVASP-90114,Zn2Ga2S5,-0.69686,0.813,JARVIS
JVASP-106296,Zn2GaAgSe4,-0.56288,0.646,JARVIS
JVASP-105342,Zn2GaCuSe4,-0.60734,0.382,JARVIS
JVASP-103030,Zn2GaCuTe4,-0.35657,0.521,JARVIS
JVASP-105953,Zn2GeS3,-0.58176,1.182,JARVIS
JVASP-53602,Zn2GeS4,-0.65842,2.255,JARVIS
JVASP-139037,Zn2GeSe3,-0.45542,1.279,JARVIS
JVASP-8828,Zn2GeSe4,-0.50585,1.326,JARVIS
JVASP-49402,Zn2Hg2OF6,-1.80266,0.853,JARVIS
JVASP-119428,Zn2IN,-0.31149,1.648,JARVIS
JVASP-108719,Zn2InCuSe4,-0.5797,0.131,JARVIS
JVASP-141934,Zn2InGaO5,-1.74784,1.372,JARVIS
JVASP-154090,Zn2NCl,-0.56624,2.072,JARVIS
JVASP-9525,Zn2Ni3O8,-1.07892,0.713,JARVIS
JVASP-142025,Zn2NiWO6,-1.63166,0.256,JARVIS
JVASP-14120,Zn2P3S9,-0.3858,1.64,JARVIS
JVASP-122394,Zn2PN3,-0.47235,2.637,JARVIS
JVASP-13305,Zn2PtO4,-1.1898,0.88,JARVIS
JVASP-9565,Zn2Sb2O5,-1.41835,2.026,JARVIS
JVASP-102644,Zn2SeS,-0.80299,1.406,JARVIS
JVASP-98600,Zn2SiH2O5,-1.81129,3.207,JARVIS
JVASP-34560,Zn2SiO4,-2.17046,2.949,JARVIS
JVASP-13298,Zn2SnO4,-1.65816,1.04,JARVIS
JVASP-98071,Zn2TeBr2O3,-1.18952,3.254,JARVIS
JVASP-107267,Zn2TeSe,-0.57338,0.385,JARVIS
JVASP-27655,Zn2W3O8,-1.92422,0.647,JARVIS
JVASP-29340,Zn3As2H16O16,-1.05004,2.67,JARVIS
JVASP-62356,Zn3BPO7,-2.03535,3.497,JARVIS
JVASP-141495,Zn3Bi3N5,0.35454,0.455,JARVIS
JVASP-110120,Zn3CdO4,-1.44836,0.212,JARVIS
JVASP-37639,Zn3CdS4,-0.81809,1.717,JARVIS
JVASP-144334,Zn3Cu6As4S12,-0.39955,0.621,JARVIS
JVASP-119228,Zn3Ga2N4,-0.09361,0.295,JARVIS
JVASP-60156,Zn3Ge3Sb2O12,-1.39679,1.338,JARVIS
JVASP-117190,Zn3In2O6,-1.58434,0.62,JARVIS
JVASP-121568,Zn3InAgS5,-0.69184,1.17,JARVIS
JVASP-146553,Zn3Mo2O9,-1.91175,2.994,JARVIS
JVASP-143896,Zn3MoN4,-0.33753,2.214,JARVIS
JVASP-1213,Zn3P2,-0.20716,0.305,JARVIS
JVASP-39018,Zn3P2O8,-2.02384,3.313,JARVIS
JVASP-59103,Zn3P2S8,-0.51369,2.374,JARVIS
JVASP-104903,Zn3PBr3,-0.69417,1.552,JARVIS
JVASP-60092,Zn3Si3Bi2O12,-1.89548,1.956,JARVIS
JVASP-60090,Zn3Si3Sb2O12,-1.88179,1.687,JARVIS
JVASP-19258,Zn3Sn2O7,-1.63964,1.246,JARVIS
JVASP-25012,Zn3TeAs2Pb3O14,-1.42969,3.075,JARVIS
JVASP-146013,Zn3TeP2Pb3O14,-1.78339,3.398,JARVIS
JVASP-144388,Zn3WN4,-0.31528,1.275,JARVIS
JVASP-142343,Zn4CdS5,-0.82155,1.308,JARVIS
JVASP-145988,Zn4InGaO7,-1.70779,1.011,JARVIS
JVASP-25658,Zn4P6N12O,-0.59647,3.05,JARVIS
JVASP-140906,Zn5NiN4,0.1878,0.136,JARVIS
JVASP-102646,Zn5SeS4,-0.85697,1.671,JARVIS
JVASP-147369,Zn5Si2N6,-0.3587,1.245,JARVIS
JVASP-88869,Zn8B3H3O14,-1.73524,2.616,JARVIS
JVASP-11372,ZnAg2GeO4,-1.10704,0.308,JARVIS
JVASP-145685,ZnAg2I4,-0.38827,1.868,JARVIS
JVASP-9867,ZnAg2O4,-0.46603,0.439,JARVIS
JVASP-91593,ZnAg2SnS4,-0.411,0.155,JARVIS
JVASP-36949,ZnAgF3,-1.8659,1.264,JARVIS
JVASP-120558,ZnAgN,0.30943,0.293,JARVIS
JVASP-118138,ZnAgO,1.25795,0.152,JARVIS
JVASP-10114,ZnAs,-0.13769,0.285,JARVIS
JVASP-96891,ZnAs2,-0.13415,0.214,JARVIS
JVASP-137771,ZnB2C2,0.23297,0.38,JARVIS
JVASP-142258,ZnBP2PbO9,-2.00947,0.217,JARVIS
JVASP-119928,ZnBSe,1.83276,0.405,JARVIS
JVASP-26750,ZnBi2B2O7,-1.9549,2.689,JARVIS
JVASP-142094,ZnBi2O4,-1.36352,1.714,JARVIS
JVASP-9800,ZnBi2O5,-1.06369,0.289,JARVIS
JVASP-9284,ZnBi4O8,-1.19627,0.608,JARVIS
JVASP-97882,ZnBi6P2O14F2,-1.80041,2.446,JARVIS
JVASP-59409,ZnBiAsO5,-1.39166,2.918,JARVIS
JVASP-19354,ZnBiO3,-1.24494,0.866,JARVIS
JVASP-29602,ZnBr2,-0.84558,3.094,JARVIS
JVASP-147290,ZnC2N8O4,-0.45224,3.415,JARVIS
JVASP-57502,ZnC2O4,-1.29725,3.27,JARVIS
JVASP-142344,ZnCd3GeS6,-0.60726,1.222,JARVIS
JVASP-152920,ZnCdC4S4N4,0.01747,3.224,JARVIS
JVASP-39536,ZnCdS2,-0.76314,1.373,JARVIS
JVASP-109126,ZnCdSe2,-0.64305,0.484,JARVIS
JVASP-89319,ZnCdSe4C4N4,0.15534,2.902,JARVIS
JVASP-149906,ZnCdTe2,-0.44058,0.68,JARVIS
JVASP-140990,ZnCo2O4,-1.38695,0.682,JARVIS
JVASP-9371,ZnCo2S4,-0.59214,0.581,JARVIS
JVASP-9471,ZnCo4O8,-1.15937,0.147,JARVIS
JVASP-9532,ZnCoF4,-2.05065,0.848,JARVIS
JVASP-9494,ZnCoPO5,-1.71118,0.381,JARVIS
JVASP-152849,ZnCr2O4,-2.03142,0.853,JARVIS
JVASP-10857,ZnCr2Se4,-0.58102,0.109,JARVIS
JVASP-111482,ZnCr4CdSe8,-0.55355,0.247,JARVIS
JVASP-140356,ZnCr4CoO8,-1.9259,0.443,JARVIS
JVASP-11301,ZnCrF5,-2.56739,1.17,JARVIS
JVASP-44379,ZnCrO4,-1.77148,2.067,JARVIS
JVASP-145517,ZnCrPO5,-2.04881,0.134,JARVIS
JVASP-9526,ZnCrSF5,-2.12915,0.401,JARVIS
JVASP-2493,ZnCu2GeS4,-0.51187,0.325,JARVIS
JVASP-141532,ZnCu2O4,-0.87283,0.302,JARVIS
JVASP-154291,ZnCu2SiS4,-0.61481,1.272,JARVIS
JVASP-154625,ZnCu2SiSe4,-0.40491,0.341,JARVIS
JVASP-91744,ZnCu2SiTe4,-0.15673,0.166,JARVIS
JVASP-7076,ZnCu2SnS4,-0.52254,0.106,JARVIS
JVASP-12124,ZnCu3H6Cl2O6,-0.91034,0.248,JARVIS
JVASP-11299,ZnCuF4,-1.99138,0.921,JARVIS
JVASP-112336,ZnCuP2O7,-1.87315,0.296,JARVIS
JVASP-127616,ZnF3,-1.52499,0.243,JARVIS
JVASP-9289,ZnFeO2,-1.17664,0.161,JARVIS
JVASP-9739,ZnGa2O4,-1.93996,2.617,JARVIS
JVASP-2430,ZnGa2S4,-0.80653,2.295,JARVIS
JVASP-3318,ZnGa2Se4,-0.64723,1.408,JARVIS
JVASP-3321,ZnGa2Te4,-0.37016,0.99,JARVIS
JVASP-91444,ZnGa3N3O,-0.80135,1.329,JARVIS
JVASP-150070,ZnGaNO,-1.03149,0.359,JARVIS
JVASP-139005,ZnGaO,0.93566,0.398,JARVIS
JVASP-109125,ZnGaPS,-0.64886,1.6,JARVIS
JVASP-104665,ZnGaPSe,-0.56106,1.127,JARVIS
JVASP-30762,ZnGe2WO6,-1.74224,1.942,JARVIS
JVASP-9374,ZnGeN2,-0.28171,1.866,JARVIS
JVASP-134940,ZnGeO,0.50898,0.439,JARVIS
JVASP-10235,ZnGeO3,-1.70203,2.373,JARVIS
JVASP-2355,ZnGeP2,-0.23173,1.054,JARVIS
JVASP-115057,ZnGeS2,-0.40935,0.307,JARVIS
JVASP-139035,ZnGeSe,0.68693,0.751,JARVIS
JVASP-112088,ZnH10C7O4,-0.43246,3.169,JARVIS
JVASP-101919,ZnH12C8O4,-0.35033,2.417,JARVIS
JVASP-112139,ZnH18C11O4,-0.31909,3.49,JARVIS
JVASP-54739,ZnH2O2,-1.23047,3.068,JARVIS
JVASP-12582,ZnH2SeO5,-0.99437,2.922,JARVIS
JVASP-32216,ZnH4C2O6,-1.16569,3.157,JARVIS
JVASP-30063,ZnH4Cl2O6,-0.62523,2.82,JARVIS
JVASP-95996,ZnH4N2O8,-0.7527,3.332,JARVIS
JVASP-97540,ZnH8C4O8,-0.88685,2.564,JARVIS
JVASP-103918,ZnH8C6O4,-0.49429,3.1,JARVIS
JVASP-118070,ZnHCl,-0.40986,3.278,JARVIS
JVASP-152710,ZnHIO4,-0.83521,3.319,JARVIS
JVASP-140767,ZnHg3Se3Br2,-0.22385,0.779,JARVIS
JVASP-110951,ZnHgS2,-0.40207,0.241,JARVIS
JVASP-29649,ZnI2,-0.48986,1.694,JARVIS
JVASP-12519,ZnI2O6,-0.6734,3.145,JARVIS
JVASP-50433,ZnIn2O4,-1.65642,1.406,JARVIS
JVASP-12403,ZnIn2S4,-0.69225,1.153,JARVIS
JVASP-3507,ZnIn2Se4,-0.59281,0.932,JARVIS
JVASP-3468,ZnIn2Te4,-0.36001,0.771,JARVIS
JVASP-110950,ZnIn3AsSe4,-0.51466,0.619,JARVIS
JVASP-100631,ZnInGaO4,-1.79029,1.301,JARVIS
JVASP-128536,ZnKr,0.37906,1.931,JARVIS
JVASP-9871,ZnMo2O4,-1.7789,1.373,JARVIS
JVASP-9860,ZnMo2O5,-1.62757,0.748,JARVIS
JVASP-9479,ZnMoF5,-2.31074,1.093,JARVIS
JVASP-152092,ZnMoO4,-1.996,2.32,JARVIS
JVASP-35413,ZnN2F4,-0.24356,1.718,JARVIS
JVASP-9537,ZnNiF4,-2.01291,0.695,JARVIS
JVASP-106163,ZnNiF6,-1.86617,1.146,JARVIS
JVASP-112408,ZnNiGe2O6,-1.51787,0.78,JARVIS
JVASP-143761,ZnNiO2,-1.06772,0.317,JARVIS
JVASP-59828,ZnNiP2O7,-1.90175,1.16,JARVIS
JVASP-139932,ZnNiTe3O8,-1.13853,0.949,JARVIS
JVASP-1195,ZnO,-1.59197,0.965,JARVIS
JVASP-10252,ZnO2,-0.90507,2.379,JARVIS
JVASP-110394,ZnO2F2,-1.37284,1.49,JARVIS
JVASP-19007,ZnP2,-0.26408,1.473,JARVIS
JVASP-49205,ZnP4,-0.11885,0.987,JARVIS
JVASP-4423,ZnPS3,-0.45899,2.067,JARVIS
JVASP-107375,ZnPb2N2,0.26518,0.716,JARVIS
JVASP-138915,ZnPbF2,-1.5873,0.134,JARVIS
JVASP-3240,ZnPbF6,-2.14645,1.894,JARVIS
JVASP-7790,ZnPdF6,-1.77004,1.709,JARVIS
JVASP-10220,ZnPt3O6,-0.85213,0.478,JARVIS
JVASP-2748,ZnPtF6,-1.81349,2.182,JARVIS
JVASP-9703,ZnRh2O4,-1.09694,1.08,JARVIS
JVASP-1702,ZnS,-0.88682,2.086,JARVIS
JVASP-121953,ZnS2,-0.47637,1.408,JARVIS
JVASP-132518,ZnS31,-0.0134,1.628,JARVIS
JVASP-10164,ZnSb2O4,-1.40451,2.252,JARVIS
JVASP-9386,ZnSb2O6,-1.54138,0.753,JARVIS
JVASP-32684,ZnSb2Xe6F24,-1.37323,2.484,JARVIS
JVASP-9285,ZnSb4O8,-1.38738,1.592,JARVIS
JVASP-59408,ZnSbAsO5,-1.33488,3.005,JARVIS
JVASP-19357,ZnSbO3,-1.39158,0.313,JARVIS
JVASP-96,ZnSe,-0.71802,1.224,JARVIS
JVASP-150954,ZnSe2,-0.37227,0.684,JARVIS
JVASP-44097,ZnSeO4,-0.95354,2.318,JARVIS
JVASP-142822,ZnSi2NiO6,-2.19569,1.243,JARVIS
JVASP-112860,ZnSi2SnO6,-2.31639,3.328,JARVIS
JVASP-98655,ZnSiAg2O4,-1.54734,0.661,JARVIS
JVASP-119031,ZnSiAg2S4,-0.53653,1.652,JARVIS
JVASP-2256,ZnSiAs2,-0.18166,0.881,JARVIS
JVASP-9498,ZnSiNiO5,-1.6905,0.205,JARVIS
JVASP-2376,ZnSiP2,-0.33862,1.428,JARVIS
JVASP-10026,ZnSn2O4,-1.5026,1.141,JARVIS
JVASP-10326,ZnSn2O5,-1.64781,1.003,JARVIS
JVASP-30781,ZnSn3O7,-1.50626,0.657,JARVIS
JVASP-9286,ZnSn4O8,-1.595,1.513,JARVIS
JVASP-9502,ZnSnF4,-2.41703,3.491,JARVIS
JVASP-11355,ZnSnO2,-1.41116,1.818,JARVIS
JVASP-11119,ZnSnO3,-1.67746,1.329,JARVIS
JVASP-2337,ZnSnP2,-0.21399,0.586,JARVIS
JVASP-149595,ZnTe,-0.46877,0.981,JARVIS
JVASP-96527,ZnTe6O13,-1.17002,3.104,JARVIS
JVASP-29526,ZnTeMoO6,-1.69248,2.985,JARVIS
JVASP-60701,ZnWO4,-2.12105,3.149,JARVIS
JVASP-147367,Zr2AgN3,-1.28947,1.746,JARVIS
JVASP-11209,Zr2AgPdF11,-2.95563,0.569,JARVIS
JVASP-50396,Zr2Bi2O7,-2.59193,2.949,JARVIS
JVASP-50123,Zr2N2O,-2.30913,1.825,JARVIS
JVASP-10786,Zr2SN2,-1.91266,0.87,JARVIS
JVASP-141387,Zr2Sb2Pb4O13,-2.12257,1.618,JARVIS
JVASP-107017,Zr2Se3S3,-1.2115,0.55,JARVIS
JVASP-151362,Zr2SeN2,-1.81499,0.42,JARVIS
JVASP-112615,Zr2TiPb3O9,-2.65096,2.692,JARVIS
JVASP-38891,Zr2ZnAg2F14,-2.81114,0.375,JARVIS
JVASP-141166,Zr3N2O3,-2.85753,2.707,JARVIS
JVASP-153044,Zr3N4,-1.74309,0.766,JARVIS
JVASP-146034,Zr3TePb4O13,-2.32387,1.709,JARVIS
JVASP-116997,Zr3Ti2Pb5O15,-2.63407,2.256,JARVIS
JVASP-119120,Zr3TiPb4O12,-2.6668,2.671,JARVIS
JVASP-112993,Zr3Tl2Cu2Se8,-1.02604,0.438,JARVIS
JVASP-23048,Zr4Co7Ge6,-0.60149,0.123,JARVIS
JVASP-29258,Zr6CCl14,-1.86185,1.283,JARVIS
JVASP-12901,Zr6CI12,-0.99813,0.285,JARVIS
JVASP-13422,Zr6CoCl15,-1.78781,0.998,JARVIS
JVASP-13300,Zr7N4O8,-2.97685,2.677,JARVIS
JVASP-142501,Zr7Se8N4,-1.37695,0.485,JARVIS
JVASP-121755,Zr9VO20,-3.52774,0.271,JARVIS
JVASP-115411,ZrAsIr,-0.94669,0.159,JARVIS
JVASP-93364,ZrBrN,-1.80576,1.59,JARVIS
JVASP-36428,ZrC,-0.34975,0.545,JARVIS
JVASP-155480,ZrCdCu2Se4,-0.6156,0.822,JARVIS
JVASP-1981,ZrCl2,-1.762,0.866,JARVIS
JVASP-90470,ZrCl3,-1.81278,0.316,JARVIS
JVASP-32768,ZrCl4,-1.85784,3.495,JARVIS
JVASP-2080,ZrCoBi,-0.45555,0.986,JARVIS
JVASP-119683,ZrCrAgS4,-1.01863,0.37,JARVIS
JVASP-109801,ZrCrCuS4,-1.01804,0.142,JARVIS
JVASP-155481,ZrCu2HgS4,-0.6434,0.509,JARVIS
JVASP-155482,ZrCu2HgSe4,-0.47159,0.323,JARVIS
JVASP-40766,ZrFeSe,-0.6173,0.394,JARVIS
JVASP-40764,ZrFeTe,-0.56748,1.213,JARVIS
JVASP-155290,ZrGa2Cl6,-1.38765,3.294,JARVIS
JVASP-104776,ZrGeN2,-0.81785,1.181,JARVIS
JVASP-152358,ZrGeTe4,-0.53653,0.286,JARVIS
JVASP-112152,ZrH10C7O4,-0.62467,2.165,JARVIS
JVASP-103949,ZrH12C8O4,-0.5326,1.806,JARVIS
JVASP-112145,ZrH2C3O4,-1.16597,2.188,JARVIS
JVASP-135028,ZrH2O2,-1.43821,1.116,JARVIS
JVASP-135029,ZrH2O3,-2.18772,2.529,JARVIS
JVASP-101936,ZrH6C5O4,-0.77712,2.075,JARVIS
JVASP-101937,ZrH8C6O4,-0.70938,2.094,JARVIS
JVASP-12143,ZrI2,-0.92735,0.213,JARVIS
JVASP-153462,ZrI3,-0.97416,0.256,JARVIS
JVASP-32822,ZrI4,-0.94488,1.743,JARVIS
JVASP-24557,ZrI4O12,-0.93894,3.172,JARVIS
JVASP-116175,ZrIN,-1.55468,1.285,JARVIS
JVASP-85423,ZrIn2Br6,-1.17543,2.239,JARVIS
JVASP-155320,ZrIn2Cl6,-1.49558,2.977,JARVIS
JVASP-155291,ZrIn2I6,-0.73048,1.477,JARVIS
JVASP-40806,ZrInAu,-0.49142,0.525,JARVIS
JVASP-155483,ZrMnCu2S4,-0.80351,0.899,JARVIS
JVASP-108690,ZrMnF6,-3.34162,2.343,JARVIS
JVASP-44228,ZrMnO3,-2.73009,1.465,JARVIS
JVASP-143964,ZrMnTlF7,-3.11265,2.483,JARVIS
JVASP-151303,ZrMo2O8,-2.54544,3.022,JARVIS
JVASP-29357,ZrNCl,-1.98354,1.765,JARVIS
JVASP-144593,ZrNF,-2.76115,2.184,JARVIS
JVASP-156488,ZrNiPb,-0.4249,0.357,JARVIS
JVASP-1091,ZrNiSn,-0.71171,0.486,JARVIS
JVASP-50268,ZrO2,-3.67397,3.428,JARVIS
JVASP-124627,ZrO7,-0.82878,0.297,JARVIS
JVASP-10219,ZrP2S6,-0.71468,1.669,JARVIS
JVASP-152393,ZrPRh,-1.27841,0.117,JARVIS
JVASP-100450,ZrPbN2,-0.8163,0.858,JARVIS
JVASP-7966,ZrPbO3,-2.69931,2.809,JARVIS
JVASP-32165,ZrPbS3,-1.27304,1.266,JARVIS
JVASP-8191,ZrPdF6,-2.8315,1.07,JARVIS
JVASP-82,ZrS2,-1.68597,0.911,JARVIS
JVASP-120717,ZrS2O9,-1.57106,0.68,JARVIS
JVASP-368,ZrS3,-1.35714,1.206,JARVIS
JVASP-9414,ZrSO,-2.72995,2.448,JARVIS
JVASP-102056,ZrSbRh,-0.98295,1.168,JARVIS
JVASP-131295,ZrSe2,-1.4169,0.275,JARVIS
JVASP-362,ZrSe3,-1.1037,0.297,JARVIS
JVASP-32971,ZrSe4Cl6,-0.94148,1.201,JARVIS
JVASP-50450,ZrSeO,-2.52827,2.013,JARVIS
JVASP-40776,ZrSiPd,-0.74746,0.772,JARVIS
JVASP-40824,ZrSiPt,-1.00587,1.368,JARVIS
JVASP-102446,ZrSiRu2,-0.69041,0.184,JARVIS
JVASP-122628,ZrSn7,0.20107,0.224,JARVIS
JVASP-103142,ZrSnN2,-0.83512,0.654,JARVIS
JVASP-40800,ZrSnPd,-0.78235,0.494,JARVIS
JVASP-40826,ZrSnPt,-1.02481,0.998,JARVIS
JVASP-12941,ZrTe2Br5,-0.95344,0.98,JARVIS
JVASP-146200,ZrTi2Pb3O9,-2.58109,2.119,JARVIS
JVASP-112612,ZrTi4Pb5O15,-2.56347,1.962,JARVIS
JVASP-50852,ZrTiO4,-3.45761,2.659,JARVIS
JVASP-101073,ZrTiPb2O6,-2.61316,2.801,JARVIS
JVASP-142340,ZrTiZn4O8,-2.33401,1.829,JARVIS
JVASP-147270,ZrTl2PbSe4,-0.88158,0.692,JARVIS
JVASP-150923,ZrTl2S3,-1.1143,0.918,JARVIS
JVASP-10077,ZrTlCuS3,-1.10655,0.717,JARVIS
JVASP-86959,ZrTlCuSe3,-0.90752,0.37,JARVIS
JVASP-92985,ZrVF6,-3.41067,1.084,JARVIS
JVASP-137707,ZrZn4N4,-0.39171,1.063,JARVIS
JVASP-155484,ZrZnCu2Se4,-0.64334,0.849,JARVIS
